notice-identifier,dps-usage-lot,notice-type,publication-number,procedure-accelerated,legal-basis,organisation-country-buyer,estimated-value-cur-lot,procedure-identifier,legal-basis-proc,legal-basis-text.ces,winner-selection-status,winner-size,total-value,estimated-value-cur-proc,exclusion-grounds,legal-basis-text.deu,no-negocaition-necessary-lot,framework-value-notice,winner-owner-nationality,subcontracting-percentage,direct-award-justification-text-proc.eng,direct-award-justification-proc,accessibility-lot,direct-award-justification-text-proc.fra,framework-buyer-categories-lot.hrv,legal-basis-text.pol,direct-award-justification-text-proc.spa,direct-award-justification-text-proc.ron,legal-basis-text.fra,subcontracting-value,direct-award-justification-text-proc.nld,direct-award-justification-text-proc.dan,direct-award-justification-text-proc.ita,ipi-measures-applicable-lot,direct-award-justification-text-proc.deu,legal-basis-text.eng,currency,total-value-eur,total-value-eur-capped,is_outlier,total-value-eur-log,bidder-count,primary-bidder-size,bidder-size-numeric,notice_is_can-standard,notice_is_cn-standard,notice_is_can-modif,notice_is_pin-only,notice_is_cn-social,notice_is_pin-rtl,notice_is_veat,notice_is_can-social,notice_is_can-desg,notice_is_cn-desg
77193c62-88b2-4a4c-acb1-59ca120bdc82,none|none|none|none|none|none|none,cn-standard,277520-2025,False,32014L0024,ESP,EUR,3a7ab133-0a3f-4250-9be0-62dc7f4fcb46,Ley 9/2017 de 8 de noviembre de Contratos del Sector Público,,,,4736620.0,EUR,,,,,,,,,,,,,,,,,,,,,,,EUR,4736620.0,4736620.0,False,15.370834570260879,0,,,0,1,0,0,0,0,0,0,0,0
5e1c116c-4ce5-488e-add3-07a2f534bfc4,none,cn-standard,277521-2025,False,32014L0024,DEU,,8d818201-08c9-4aa4-a6ac-5f139ca9dbef,vob-a,,,,,,exg-natl-bre-nat-law,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0,0,0
80dcdaf5-7236-4b4b-9ebd-c775818b27bd,none,cn-standard,277523-2025,False,32014L0025,AUT,,cfd406e6-9383-4449-9bbc-54903ca3e0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0,0,0
2e7e1fc9-fb42-4cba-8f61-b0e5dc70b8dc,none,can-standard,277524-2025,False,32014L0024,BEL,,2d88395b-6562-4445-851d-deb30071c489,,,selec-w,medium|medium|medium,8389000.0,,,,,8389000.0,,,,,,,,,,,,,,,,,,,EUR,8389000.0,8389000.0,False,15.942432001032143,3,medium,3.0,1,0,0,0,0,0,0,0,0,0
29767658-f33a-4d1c-80c9-85b9aebb2e0f,none,cn-standard,277525-2025,False,32014L0024,FRA,,0b0d0110-d919-403b-a46f-02893981cb74,,,,,,,nati-ground,,False,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0,0,0
770fdf96-020e-4eb1-85b1-6ef0e837e965,none,cn-standard,277526-2025,False,32014L0024,CZE,CZK,480b2596-b7cc-461a-8dd5-c379b2f2e980,32014L0024,['Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES'],,,89000000.0,CZK,,,,,,,,,n-inc,,,,,,,,,,,,,,CZK,3471000.0,3471000.0,False,15.059953582945294,0,,,0,1,0,0,0,0,0,0,0,0
1e6acdbc-4fe8-4621-8605-e8d6cb1138ec,none|none|none|none|none|none|none|none|none|none|none|none|none|none,cn-standard,277527-2025,False,32014L0024,DEU,,a48f4470-5bec-4a09-8ff1-7a98768b58be,vgv,,,,,,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence|nati-ground,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0,0,0
fa327350-4f63-4423-b240-d51e8749e1c8,none,can-standard,277528-2025,,other,GBR,GBP,0b6a8418-63c1-4cfc-9809-c80797e03caa,PCR2015,,selec-w,sme,360000.0,GBP,,,,,,,,,,,,,,,,,,,,,,,EUR,360000.0,360000.0,False,12.793862088206213,1,sme,2.5,1,0,0,0,0,0,0,0,0,0
9e062e8c-a682-4983-a80a-ca2f420d5ce1,none,cn-standard,277529-2025,False,32014L0024,DEU,,2121e7e8-3710-4aa9-8d8b-cb4ca7b40d6f,vgv,,,,,,distorsion,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0,0,0
609e4dcc-cdfa-470d-91a3-a9244220d773,none,cn-standard,277530-2025,False,32014L0024,DEU,,9e62f666-675a-4d8e-a19d-2370be92be05,vob-a-eu,,,,,,exg-natl-bre-nat-law|exg-crim-part|exg-crim-terror|exg-crim-laund|exg-crim-fraud|exg-crim-corrpt|exg-crim-traffick|exg-pmt-bre-tax|exg-pmt-bre-ssc|exg-mis-bre-env-law|exg-mis-bre-soc-law|exg-mis-bre-lab-law|exg-sitn-insolvency|exg-sitn-liq-admin|exg-sitn-as-susp|exg-sitn-other|exg-mis-misconduct|exg-mis-distortion|exg-mis-partic-confl|exg-mis-prep-confl|exg-mis-sanction|exg-mis-misrepresent,,False,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0,0,0
389d38ac-bf8a-4a98-9092-80a2803bb40f,,can-modif,277531-2025,,32014L0025,DEU,,d2460612-c55d-4f6a-9c49-42d6aa422425,sektvo,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,0,1,0,0,0,0,0,0,0
3cc8e6e4-1fcd-46fa-be9e-202ac59d3f77,none,can-standard,277532-2025,,32014L0024,POL,,117371c7-97f9-44a5-935f-15f908fb34bb,,,selec-w,micro,305128.0,,,,,,,,,,,,,,,,,,,,,,,,EUR,305128.0,305128.0,False,12.628489916990736,1,micro,1.0,1,0,0,0,0,0,0,0,0,0
5e739d98-927b-4af8-965c-5d2bf743705e,none,can-standard,277533-2025,,32014L0024,CZE,CZK,3170eaa2-7282-4865-a1e9-20e9c0079d35,134/2016 Sb.|32014L0024,"['Zákon o zadávání veřejných zakázek', 'Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES']",selec-w,sme,2109600.0,CZK,,,,,,,,,,,,,,,,,,,,,,,CZK,82274.4,82274.4,False,11.317827435543872,1,sme,2.5,1,0,0,0,0,0,0,0,0,0
33db75a4-1990-4ae5-a75c-2979d808b2b6,none,can-standard,277534-2025,,32014L0024,ITA,EUR,44e74fab-096e-4a66-803d-f2c073a84472,,,selec-w,,2849920.0,EUR,,,,2849920.0,,100.0,,,,,,,,,,,,,,,,,EUR,2849920.0,2849920.0,False,14.8628018325624,0,,,1,0,0,0,0,0,0,0,0,0
8285c963-574c-43a2-a458-3d26d46204ac,none,can-standard,277535-2025,,32014L0024,CZE,CZK,79a31c8b-0841-4409-a030-3639d988c28d,134/2016 Sb.|32014L0024,"['Zákon o zadávání veřejných zakázek', 'Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES']",selec-w,sme,751680.0,CZK,,,,7716600.0,,,,,,,,,,,,,,,,,,,CZK,29315.52,29315.52,False,10.285906458642556,1,sme,2.5,1,0,0,0,0,0,0,0,0,0
c911f44a-86b5-4b54-92a8-6f2e9a4920fa,none,can-standard,277536-2025,False,32014L0025,DEU,,457db813-ef0c-48cb-95c0-3bfde2236622,sektvo,,clos-nw,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
7fda9239-564e-4975-9edd-2a51910683cb,none,can-standard,277537-2025,,32014L0024,HRV,EUR,0c880048-158a-449b-baa2-33b5b2f9372e,,,selec-w,micro,327055.75,EUR,,,,,,,,,inc,,,,,,,,,,,,,,EUR,327055.75,327055.75,False,12.697888982222395,1,micro,1.0,1,0,0,0,0,0,0,0,0,0
3efe3dcc-1704-4a86-8568-1e1386333878,none,can-standard,277538-2025,,32014L0025,ROU,,727c1164-e24e-4417-b823-3b8ff1f78db5,"In temeiul prevederilor art.117 alin(1) litera c) coroborat cu alin (2) Lit.b) din Legea 99/2016, prevederile art.5 din legea 82/1992",,selec-w,sme,15955431.1,RON,,,,,,,,technical,,,,,,['N/A'],,,,,,,,,RON,3191086.22,3191086.22,False,14.97587223801125,1,sme,2.5,1,0,0,0,0,0,0,0,0,0
1799c2e6-3d7b-4e70-9a3a-68b33a4245c0,none|none|none|none|none|none|none|none|none|none|none|none|none|none|none,cn-standard,277539-2025,,32014L0024,FRA,EUR,45742dcf-1217-4513-a96d-7304dc4e966a,,,,,6103481.51,EUR,nati-ground,,,,,,,,,,,,,,,,,,,,,,EUR,6103481.51,6103481.51,False,15.62437006951895,0,,,0,1,0,0,0,0,0,0,0,0
527527da-84c6-452a-8393-5589c5595eba,none,can-standard,277540-2025,,32014L0024,FRA,,686e044f-061b-465a-a662-63603b0aaa66,,,selec-w,large,143530.0,,,,,,,,,,,,,,,,,,,,,,,,EUR,143530.0,143530.0,False,11.874306318725717,1,large,4.0,1,0,0,0,0,0,0,0,0,0
2cf04156-b151-4028-866c-2f7fdb3bca89,none,can-standard,277541-2025,False,32014L0024,CZE,CZK,aba1b008-03b1-4456-af18-3f1e078bc23c,134/2016 Sb.|32014L0024,"['Zákon o zadávání veřejných zakázek', 'Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES']",selec-w,sme|sme,29876500.0,CZK,,,,,,,,,,,,,,,,,,,,,,,CZK,1165183.5,1165183.5,False,13.96839000154159,2,sme,2.5,1,0,0,0,0,0,0,0,0,0
573e206e-3d68-4868-a2a6-19960ee43e4a,none|none|none|none|none,cn-standard,277542-2025,False,32014L0024,FRA|FRA,,aeef6489-4fee-4e4a-adb3-ff2b6ff06bf3,,,,,4676000.0,EUR,,,,,,,,,,,,,,,,,,,,,,,EUR,4676000.0,4676000.0,False,15.357953815432072,0,,,0,1,0,0,0,0,0,0,0,0
10d2bba3-2327-4f6e-9202-d8096e20e348,none|none|none,cn-standard,277543-2025,False,32014L0024,POL,,ee4bb6b3-0e5f-403e-ac57-faf3e8fed1fa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0,0,0
62280185-477a-488a-bc1b-dfd9a157d847,none,can-standard,277544-2025,False,32014L0025,FIN,,a39a9211-3ac8-430e-afd7-368fe6f3e46e,,,selec-w,,1800000.0,,,,,1800000.0,,,,,,,,,,,,,,,,,,,EUR,1800000.0,1800000.0,False,14.403297778421795,0,,,1,0,0,0,0,0,0,0,0,0
a99b7c91-4818-467e-b16c-d160836aef42,none|none|none|none,can-standard,277545-2025,,32014L0025,CZE,CZK,4182e826-fc4b-4838-83a6-1a6cae9bf03f,134/2016 Sb.|32014L0025,"['Zákon o zadávání veřejných zakázek', 'Směrnice Evropského parlamentu a Rady 2014/25/EU ze dne 26. února 2014 o zadávání zakázek subjekty působícími v odvětví vodního hospodářství, energetiky, dopravy a poštovních služeb a o zrušení směrnice 2004/17/ES']",selec-w|selec-w|selec-w|selec-w,sme|sme|sme|sme,946091.0,,,,,,,,,,,,,,,,,,,,,,,,EUR,946091.0,946091.0,False,13.76009509489101,4,sme,2.5,1,0,0,0,0,0,0,0,0,0
19d1ee92-688f-40d5-8926-a2062e6ebe2c,none|none|none|none,can-standard,277546-2025,False,32014L0024,GRC,EUR,45ebec56-5d24-4481-9718-deed77143f64,4412/2016,,selec-w|selec-w|selec-w|open-nw,large|large,664800.0,EUR,,,,,,,,,,,,,,,,,,,,,,,EUR,664800.0,664800.0,False,13.407243026734037,2,large,4.0,1,0,0,0,0,0,0,0,0,0
8967db25-ec28-4140-b63a-930935d43561,none,can-standard,277547-2025,False,32014L0024,FRA,,197554b5-0438-49c3-9f36-e86dff4366fb,MAPA,,selec-w,,650000.0,,,,,,,,,,,,,,,,"[""Cet accord-cadre est conclu au terme d'une procédure adaptée, en raison de son objet parce qu'il entre dans la catégorie des services spéciaux prévus à l'article R. 2123-1-3° du Code de la commande publique (dont font partie les services d'organisation d'expositions, de foires, de congrès, de séminaires, d'événements, de festivals…). Il s'agit d'un accord-cadre multi-attributaires.""]",,,,,,,,EUR,650000.0,650000.0,False,13.384729180332174,0,,,1,0,0,0,0,0,0,0,0,0
3ff1a0d4-f865-46b2-ab7d-ad6687ccab63,none,cn-standard,277548-2025,False,32014L0024,POL,,a84db4b0-2684-46af-bdde-9d52cb4f069e,art. 132 ustawy Pzp,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0,0,0
40ebe40f-9ea3-43ae-9f47-7f5bb549fdcc,none|none,can-standard,277550-2025,False,32014L0025,DEU,,dbec2a09-87d7-41ed-936b-d960c640e5ba,sektvo,,selec-w|selec-w,large,483696.0,,,,,,,,,,,,,,,,,,,,,,,,EUR,483696.0,483696.0,False,13.0892139566004,1,large,4.0,1,0,0,0,0,0,0,0,0,0
283629bd-f85f-4b88-b6be-8b67302a18a7,none,can-standard,277551-2025,False,32014L0024,DEU,,8c9fb418-1be5-4ebf-a0c9-ad48101f4331,vob-a-eu,,selec-w,small,111141.74,EUR,,,,,DEU,,,,,,,,,,,,,,,,,,EUR,111141.74,111141.74,False,11.618570600120083,1,small,2.0,1,0,0,0,0,0,0,0,0,0
77dde1b0-6d57-4a7e-a33e-8e08aa53e858,dps-list,can-standard,277552-2025,,32014L0024,CZE,CZK,bb5c7f9d-1302-44ad-b54e-ef5e592f2ece,134/2016 Sb.|32014L0024,"['Zákon o zadávání veřejných zakázek', 'Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES']",selec-w,large|large|large|large|sme|sme,2468321.07,CZK,,,,,,,,,,,,,,,,,,,,,,,CZK,96264.52173,96264.52173,False,11.474865503875545,6,large,4.0,1,0,0,0,0,0,0,0,0,0
b687c0a8-0ba7-44a7-a4f2-ee4954752649,none|none,cn-standard,277553-2025,False,32014L0024,POL,,04d2513a-a83d-40e4-a52e-4102bc4f3d4c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0,0,0
c5d05021-df2c-45fb-9e50-53c272b12dd8,none,can-standard,277554-2025,False,32014L0024,NLD,EUR,c505490e-4970-46d1-a98b-b9450d45cbe2,,,selec-w,medium,230000.0,EUR,,,,230000.0,,,,,,,,,,,,,,,,,,,EUR,230000.0,230000.0,False,12.345838935721968,1,medium,3.0,1,0,0,0,0,0,0,0,0,0
d2ff6dc4-3e79-4cd1-a7a0-b14e25fa12d9,none,can-standard,277555-2025,,32014L0024,HRV|HRV|HRV,EUR,3505d38b-f10a-4db8-b242-b7f0a59ed8a4,,,selec-w,micro,38886.82,EUR,,,,,,,,,n-inc-just,,['Naručitelji koji su navedeni u ovoj obavijesti'],,,,,,,,,,,,EUR,38886.82,38886.82,False,10.568436370037352,1,micro,1.0,1,0,0,0,0,0,0,0,0,0
8b1472bf-e67d-4d38-80d0-2cbde4e9c842,none,cn-standard,277557-2025,,32014L0024,DEU,,5b3f29ec-6474-43a2-acb9-9b380bf759cc,vob-a-eu,,,,,,nati-ground,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0,0,0
df50c989-8b18-4fdb-8387-1bb71c4981ff,none|none,cn-standard,277558-2025,False,32014L0024,DEU,,0972f81c-3abd-4371-a1f0-368caa48c1f4,vgv,,,,,,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0,0,0
6034b7f5-8ad8-4c35-a23d-114fc1de1eb1,none,can-standard,277559-2025,False,32014L0024,SWE,SEK,c1a10efe-6bf9-42e0-a593-c69f7a842d8a,,,selec-w,,900000.0,SEK,,,,,,,,,,,,,,,,,,,,,,,SEK,78300.0,78300.0,False,11.268315653289422,0,,,1,0,0,0,0,0,0,0,0,0
7e3072da-f3ef-491a-b1bc-403bab6710de,none|none|none|none|none,can-standard,277560-2025,,32014L0024,ROU,,8407bc97-c07d-4d4a-a01d-39b577beed40,,,selec-w|selec-w|selec-w|selec-w|selec-w,small|small|small|small,5000833.51,,,,,10178851.12,,,,,,,,,,,,,,,,,,,EUR,5000833.51,5000833.51,False,15.425115358471785,4,small,2.0,1,0,0,0,0,0,0,0,0,0
972fbe0a-3424-4de2-a711-9fe2f4160d56,none,cn-standard,277561-2025,,32014L0024,AUT,,67af90c5-bf78-4670-a5ab-a3ad68dd7588,,,,,,,bankr-nat|bankruptcy|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0,0,0
2855c06a-1b91-478c-8d53-78ebde1011d8,none,cn-standard,277562-2025,False,32014L0024,SWE,SEK,4532f8f0-35fe-43c8-954c-8438b7977d46,,,,,3500000.0,SEK,bankr-nat|bankruptcy|corruption|cred-arran|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,,,,,,,,,,,,,,,,,,,,,SEK,304500.0,304500.0,False,12.626429650198945,0,,,0,1,0,0,0,0,0,0,0,0
cd6c238a-4442-4653-acda-719beeb01d2c,none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none,cn-standard,277563-2025,False,32014L0024,POL,,284bb299-b932-413d-baab-0f32b38e6a99,Art. 132 Ustawy PZP,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0,0,0
5d51f90a-c466-482f-9e2a-1ade7f3ae07c,none,can-standard,277564-2025,False,32014L0024,DEU,,8024d201-1f7f-4b8d-8028-a6eec63f5f13,vgv,,selec-w,large,331929.0,EUR,,,,,DEU,,,,,,,,,,,,,,,,,,EUR,331929.0,331929.0,False,12.712679382294542,1,large,4.0,1,0,0,0,0,0,0,0,0,0
06714e4d-e9db-45d4-afeb-14a0771092d5,none,can-standard,277565-2025,False,32014L0025,CZE|CZE|CZE|CZE|CZE|CZE|CZE|CZE|CZE|CZE|CZE|CZE|CZE,,6f135340-02a5-4054-b537-1dba17c64ab7,134/2016 Sb.|32014L0025,"['Zákon o zadávání veřejných zakázek', 'Směrnice Evropského parlamentu a Rady 2014/25/EU ze dne 26. února 2014 o zadávání zakázek subjekty působícími v odvětví vodního hospodářství, energetiky, dopravy a poštovních služeb a o zrušení směrnice 2004/17/ES']",selec-w|selec-w,sme|sme,37484012.0,CZK,,,,,,,,,n-inc,,,,,,,,,,,,,,CZK,1461876.468,1461876.468,False,14.195232104561994,2,sme,2.5,1,0,0,0,0,0,0,0,0,0
13d53500-81e1-4032-b989-57a0cbb25989,none,cn-standard,277566-2025,False,32014L0024,DEU,,ae37e6b3-a336-41ff-87fa-0dd129209a46,vob-a-eu,,,,,,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence|nati-ground,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0,0,0
61d04646-de63-4621-b2ba-04e9520c76bc,none,can-standard,277567-2025,,32014L0025,CHE,,a3250da8-612e-41d2-a43d-4f01de208dbc,,,selec-w,medium,3103748.3,,,,,,,,,,,,,,,,,,,,,,,,EUR,3103748.3,3103748.3,False,14.94812139027086,1,medium,3.0,1,0,0,0,0,0,0,0,0,0
82f97298-963f-4353-915f-ca270357bcaa,none,can-standard,277568-2025,,32014L0024,CZE,,867f17b0-cec9-4830-990d-f64495711fac,134/2016 Sb.|32014L0024,"['Zákon o zadávání veřejných zakázek', 'Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES']",selec-w,sme,17953.72,,,,,,,,,,,,,,,,,,,,,,,,EUR,17953.72,17953.72,False,9.795608311996677,1,sme,2.5,1,0,0,0,0,0,0,0,0,0
5e5f6f70-f92c-4626-a39a-1fc0dbf8f48c,none,cn-standard,277569-2025,False,32014L0024,DEU,,95bebe08-6806-4776-bb71-fe5d84139d36,vgv,,,,,,exg-natl-bre-nat-law,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0,0,0
de045a22-bdd9-4361-bc8d-5af90c7a0ee2,none,can-standard,277570-2025,,32014L0024,HRV|HRV,EUR,ec15dcdc-1fe4-462d-99e4-a7f9f4f4ab2f,,,selec-w,small,5979.0,EUR,,,,,,,,,n-inc-just,,['Naručitelji koji su navedeni u ovoj obavijesti'],,,,,,,,,,,,EUR,5979.0,5979.0,False,8.696175846944678,1,small,2.0,1,0,0,0,0,0,0,0,0,0
a1dfa9f4-31c4-4119-ac64-5bac16bacfdf,none,can-standard,277571-2025,,32014L0024,CZE,CZK,0711346d-b2bb-44d9-ae98-57d6664dc9ba,134/2016 Sb.|32014L0024,"['Zákon o zadávání veřejných zakázek', 'Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES']",selec-w,large,237600.0,CZK,,,,,,,,,,,,,,,,,,,,,,,CZK,9266.4,9266.4,False,9.134258144570124,1,large,4.0,1,0,0,0,0,0,0,0,0,0
5e686633-00b9-4845-98d8-3a06843d59c4,none,can-standard,277572-2025,,32014L0024,FRA,,5710adc0-3b5f-476d-ac72-2cef4247ef43,,,selec-w,,160000.0,,,,,,,,,,,,,,,,,,,,,,,,EUR,160000.0,160000.0,False,11.982935344196433,0,,,1,0,0,0,0,0,0,0,0,0
ac9d8e8b-20b7-4a96-9065-07f3cd177055,none,cn-standard,277573-2025,False,32014L0024,DEU,,bb26b7a6-e194-4300-a9a9-d4451552658d,vgv,,,,,,exg-sitn-other|exg-crim-corrpt|exg-crim-part|exg-mis-distortion|exg-mis-bre-env-law|exg-crim-laund|exg-crim-fraud|exg-crim-traffick|exg-sitn-insolvency|exg-mis-bre-lab-law|exg-sitn-liq-admin|exg-mis-misrepresent|exg-mis-partic-confl|exg-mis-prep-confl|exg-mis-misconduct|exg-mis-sanction|exg-mis-bre-soc-law|exg-pmt-bre-ssc|exg-sitn-as-susp|exg-pmt-bre-tax|exg-crim-terror|exg-natl-bre-nat-law,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0,0,0
c961b542-e65b-431a-938b-03ff54c5e539,none,can-standard,277575-2025,False,32014L0024,FRA,,ea86530d-70a0-4fbf-9432-4b32465e3620,,,selec-w,sme|large|sme,138184.0,,,,,138184.0,,,,,,,,,,,,36000.0,,,,,,,EUR,138184.0,138184.0,False,11.836348646074777,3,sme,2.5,1,0,0,0,0,0,0,0,0,0
60418c45-52fb-49be-9713-3a66cc9cb83f,none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none,cn-standard,277576-2025,False,32014L0024,POL,,d20a8438-bf4b-4184-a294-aad5cb9a795e,"Postępowanie prowadzone jest w trybie przetargu nieograniczonego na podstawie art. 129 ust. 1 pkt 1) w zw. z art. 129 ust. 2 oraz art. 132-139 ustawy z dnia 11 września 2019 r. Prawo zamówień publicznych (tekst jedn.: Dz. U. z 2024 r., poz. 1320 z późn. zm. - „PZP”) oraz aktów wykonawczych do PZP.",,,,,,exg-sitn-liq-admin|exg-mis-prep-confl|exg-sitn-as-susp|exg-sitn-other|exg-crim-corrpt|exg-crim-fraud|exg-mis-bre-lab-law|exg-sitn-insolvency|exg-pmt-bre-ssc|exg-pmt-bre-tax|exg-natl-bre-nat-law|exg-mis-distortion|exg-crim-laund|exg-crim-part|exg-sitn-cred-arran|exg-sitn-bankr|exg-mis-misrepresent,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0,0,0
9f81923e-6c86-4656-a799-65fd6f9df8a5,none,cn-standard,277577-2025,False,32014L0024,CZE,CZK,76a57272-4ba0-44ac-81c8-33aad213112c,134/2016 Sb.|32014L0024,"['Zákon o zadávání veřejných zakázek', 'Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES']",,,9440000.0,CZK,,,,,,,,,,,,,,,,,,,,,,,CZK,368160.0,368160.0,False,12.816275621475848,0,,,0,1,0,0,0,0,0,0,0,0
97967ad2-c1cc-43bb-a444-efd05616c67f,none,can-standard,277578-2025,False,32014L0024,FIN,,b6bdd1a2-3908-41c5-a383-8e4b6e71f454,,,selec-w,sme,360000.0,,,,,,,,,,,,,,,,,,,,,,,,EUR,360000.0,360000.0,False,12.793862088206213,1,sme,2.5,1,0,0,0,0,0,0,0,0,0
76dbe7cc-a321-40c7-b56d-2e84aa359efb,none,cn-standard,277579-2025,False,32014L0024,DEU,,9274d55e-31cf-4b63-82a2-31f76e56b5e5,vgv,,,,,,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,True,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0,0,0
15d2add9-4a10-4300-8880-72232ba3b58e,none,cn-standard,277580-2025,False,32014L0024,DEU,,c6130453-3710-40d6-8eca-29eaee34015d,vob-a-eu,,,,,,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0,0,0
a72eae6f-2ba8-4e12-a221-24270cc09352,none,cn-standard,277581-2025,False,32014L0024,SWE,SEK,d5abb0c0-2347-481e-8005-ee31b4479c2e,,,,,30000000.0,SEK,bankr-nat|bankruptcy|corruption|cred-arran|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|nati-ground|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,,,,,,,,,,,,,,,,,,,,,SEK,2610000.0,2610000.0,False,14.774861162440565,0,,,0,1,0,0,0,0,0,0,0,0
